frame,gt_count,tp,fp,fn,id_sw,action_taken
378,10,6,15,4,0,0
379,10,7,14,3,0,0
380,10,7,14,3,0,0
381,11,7,13,4,1,0
382,12,7,13,5,0,0
383,12,8,13,4,0,0
384,11,7,14,4,0,0
385,11,6,14,5,1,0
386,11,7,12,4,1,0
387,11,7,13,4,0,0
388,10,6,14,4,0,0
389,10,6,14,4,0,0
390,9,6,14,3,0,0
391,10,6,14,4,0,0
392,11,7,13,4,0,0
393,11,7,13,4,0,0
394,11,7,13,4,0,0
395,12,7,13,5,0,0
396,11,7,12,4,1,0
397,11,7,11,4,1,0
398,12,7,11,5,0,0
399,11,6,12,5,0,0
400,10,6,12,4,0,0
401,10,6,12,4,0,0
402,10,6,12,4,0,0
403,10,6,11,4,1,0
404,10,6,11,4,0,0
405,9,6,11,3,0,0
406,9,6,11,3,0,0
407,9,6,11,3,0,0
408,9,6,11,3,0,0
409,9,6,11,3,0,0
410,9,6,11,3,0,0
411,9,6,11,3,0,0
412,10,6,11,4,0,0
413,10,6,11,4,0,0
414,10,7,10,3,0,0
415,10,7,10,3,0,0
416,9,6,11,3,0,0
417,9,6,11,3,0,0
418,9,5,12,4,0,0
419,9,5,12,4,0,0
420,10,6,12,4,0,0
421,10,6,12,4,0,0
422,10,6,12,4,0,0
423,10,6,12,4,0,0
424,10,6,12,4,0,0
425,11,6,12,5,0,0
426,11,6,13,5,0,0
427,12,6,13,6,0,0
428,13,6,14,7,0,0
429,13,6,14,7,0,0
430,13,6,14,7,0,0
431,14,7,13,7,0,0
432,13,8,12,5,0,0
433,13,7,13,6,0,0
434,13,8,12,5,0,0
435,12,7,13,5,0,0
436,11,8,12,3,0,0
437,11,7,14,4,0,0
438,10,7,14,3,0,0
439,9,6,15,3,0,0
440,9,6,15,3,0,0
441,8,5,16,3,0,0
442,8,4,17,4,0,0
443,8,7,14,1,0,0
444,9,7,14,2,0,0
445,11,9,12,2,0,0
446,10,8,13,2,0,0
447,11,8,13,3,0,0
448,9,7,15,2,0,0
449,10,8,14,2,0,0
450,10,7,15,3,0,0
451,11,6,16,5,0,0
452,11,6,16,5,0,0
453,11,7,15,4,0,0
454,11,6,16,5,0,0
455,11,7,15,4,0,0
456,9,6,16,3,0,0
457,8,6,16,2,0,0
458,9,5,17,4,0,0
459,10,6,16,4,0,0
460,11,6,16,5,0,0
461,11,6,16,5,0,0
462,12,8,14,4,0,0
463,12,8,14,4,0,0
464,12,8,15,4,0,0
465,12,7,16,5,0,0
466,13,7,16,6,0,0
467,12,8,15,4,0,0
468,14,9,14,5,0,0
469,15,8,15,7,0,0
470,16,9,14,7,0,0
471,15,9,14,6,0,0
472,17,9,14,8,0,0
473,18,9,14,9,0,0
474,18,8,16,10,0,0
475,18,9,15,9,0,0
476,18,9,15,9,0,0
477,17,8,16,9,0,0
478,18,7,17,11,0,0
479,19,7,17,12,0,0
480,20,7,17,13,0,0
481,21,9,15,12,0,0
482,21,11,13,10,0,0
483,21,11,13,10,0,0
484,19,11,13,8,0,0
485,20,12,12,8,0,0
486,20,12,12,8,0,0
487,19,11,12,8,1,0
488,19,10,13,9,0,0
489,19,11,12,8,0,0
490,20,12,12,8,0,0
491,19,10,14,9,0,0
492,18,11,13,7,0,0
493,19,11,13,8,0,0
494,19,11,13,8,0,0
495,18,10,14,8,0,0
496,18,12,12,6,0,0
497,18,12,12,6,0,0
498,18,13,11,5,0,0
499,17,12,12,5,0,0
500,16,12,12,4,0,0
501,16,12,11,4,1,0
502,16,12,12,4,0,0
503,16,11,13,5,0,0
504,16,10,14,6,0,0
505,16,10,14,6,0,0
506,18,10,14,8,0,0
507,18,10,14,8,0,0
508,18,12,13,6,0,0
509,18,13,12,5,0,0
510,18,13,12,5,0,0
511,18,13,12,5,0,0
512,18,12,13,6,0,0
513,18,12,15,6,0,0
514,17,11,16,6,0,0
515,17,11,16,6,0,0
516,17,11,16,6,0,0
517,19,11,16,8,0,0
518,18,11,15,7,1,0
519,18,12,14,6,0,0
520,19,12,14,7,0,0
521,19,11,15,8,0,0
522,19,12,13,7,1,0
523,19,12,13,7,0,0
524,19,12,13,7,0,0
525,19,13,13,6,0,0
526,18,13,13,5,0,0
527,18,13,13,5,0,0
528,17,13,13,4,0,0
529,17,13,13,4,0,0
530,17,13,13,4,0,0
531,17,13,13,4,0,0
532,17,13,13,4,0,0
533,18,13,13,5,0,0
534,19,14,12,5,0,0
535,19,14,12,5,0,0
536,19,15,11,4,0,0
537,19,15,11,4,0,0
538,18,14,11,4,1,0
539,20,15,10,5,0,0
540,19,14,11,5,0,0
541,19,14,10,5,1,0
542,20,14,10,6,0,0
543,20,14,10,6,0,0
544,20,13,11,7,0,0
545,20,13,11,7,0,0
546,21,13,11,8,0,0
547,21,13,11,8,0,0
548,21,13,11,8,0,0
549,21,13,11,8,0,0
550,20,13,10,7,1,0
551,19,12,11,7,0,0
552,19,12,12,7,0,0
553,19,12,12,7,0,0
554,19,12,12,7,0,0
555,19,13,11,6,0,0
556,20,13,10,7,1,0
557,20,13,10,7,0,0
558,20,13,10,7,0,0
559,20,13,10,7,0,0
560,20,13,10,7,0,0
561,20,13,10,7,0,0
562,20,13,10,7,0,0
563,20,14,9,6,0,0
564,20,14,9,6,0,0
565,19,14,9,5,0,0
566,18,13,10,5,0,0
567,18,13,10,5,0,0
568,18,12,11,6,0,0
569,18,12,11,6,0,0
570,17,12,11,5,0,0
571,17,11,12,6,0,0
572,17,11,12,6,0,0
573,17,10,13,7,0,0
574,17,11,12,6,0,0
575,17,10,13,7,0,0
576,17,11,13,6,0,0
577,17,10,13,7,1,0
578,16,11,12,5,0,0
579,15,10,13,5,0,0
580,15,10,13,5,0,0
581,16,12,12,4,0,0
582,16,11,14,5,0,0
583,16,11,14,5,0,0
584,18,13,13,5,0,0
585,18,13,13,5,0,0
586,18,12,14,6,0,0
587,17,12,14,5,0,0
588,15,12,14,3,0,0
589,16,11,15,5,0,0
590,16,11,15,5,0,0
591,16,11,15,5,0,0
592,17,12,14,5,0,0
593,17,13,13,4,0,0
594,16,12,14,4,0,0
595,16,12,14,4,0,0
596,16,12,14,4,0,0
597,17,12,14,5,0,0
598,18,12,14,6,0,0
599,18,12,14,6,0,0
600,19,12,14,7,0,0
