frame,gt_count,tp,fp,fn,id_sw,action_taken
82,34,19,8,15,0,3
83,34,21,6,13,0,0
84,34,22,6,12,0,2
85,34,22,7,12,0,3
86,34,22,7,12,0,3
87,34,24,5,10,0,3
88,34,23,6,11,0,3
89,34,23,6,11,0,3
90,32,22,7,10,0,3
91,32,24,5,8,0,2
92,33,24,5,9,0,3
93,33,24,6,9,0,3
94,33,24,6,9,0,3
95,33,24,6,9,0,3
96,33,24,6,9,0,3
97,33,23,7,10,0,0
98,34,22,7,12,1,2
99,34,22,7,12,0,0
100,34,23,6,11,0,0
101,34,23,6,11,0,3
102,35,23,6,12,0,1
103,35,23,6,12,0,0
104,35,23,6,12,0,0
105,35,22,7,13,0,3
106,35,22,7,13,0,3
107,35,23,6,12,0,3
108,35,23,6,12,0,3
109,35,22,7,13,0,0
110,35,22,7,13,0,0
111,35,23,6,12,0,0
112,35,22,7,13,0,0
113,35,22,7,13,0,0
114,35,23,6,12,0,0
115,35,23,6,12,0,0
116,35,23,6,12,0,0
117,35,22,7,13,0,0
118,35,22,7,13,0,0
119,35,20,10,15,0,0
120,35,20,10,15,0,1
121,35,20,10,15,0,3
122,35,21,9,14,0,3
123,35,20,10,15,0,3
124,35,20,10,15,0,3
125,35,20,10,15,0,0
126,35,20,10,15,0,2
127,34,19,11,15,0,0
128,35,21,9,14,0,2
129,35,22,8,13,0,0
130,35,24,6,11,0,0
131,35,23,8,12,0,0
132,35,24,7,11,0,0
133,35,24,7,11,0,0
134,35,24,7,11,0,0
135,36,23,8,13,0,0
136,34,22,8,12,1,0
137,34,23,7,11,0,2
138,34,23,7,11,0,0
139,34,23,7,11,0,0
140,34,23,8,11,0,0
141,35,23,8,12,0,3
142,34,23,8,11,0,3
143,34,24,7,10,0,0
144,34,24,7,10,0,1
145,34,24,7,10,0,2
146,34,24,7,10,0,0
147,35,23,8,12,0,0
148,35,23,8,12,0,2
149,35,22,9,13,0,2
150,36,22,9,14,0,3
151,36,22,9,14,0,1
152,36,22,9,14,0,0
153,36,22,9,14,0,0
154,36,22,9,14,0,0
155,36,22,9,14,0,0
156,36,22,9,14,0,3
157,36,21,9,15,1,0
158,36,21,9,15,0,3
159,36,21,9,15,0,0
160,36,20,10,16,0,0
161,36,20,10,16,0,0
162,36,20,10,16,0,2
163,36,21,10,15,0,3
164,36,21,10,15,0,0
165,36,20,11,16,0,0
166,36,20,11,16,0,0
167,36,22,10,14,0,0
168,37,21,11,16,0,0
169,37,21,11,16,0,3
170,37,21,11,16,0,0
171,37,22,10,15,0,0
172,37,22,10,15,0,1
173,37,22,10,15,0,1
174,37,22,10,15,0,3
175,37,23,10,14,0,0
176,37,24,9,13,0,0
177,37,24,9,13,0,0
178,37,24,9,13,0,3
179,37,25,9,12,0,0
180,37,24,10,13,0,0
181,37,23,11,14,0,3
182,37,24,10,13,0,3
183,37,24,10,13,0,3
184,37,24,10,13,0,3
185,37,23,11,14,0,3
186,37,23,11,14,0,3
187,37,22,11,15,1,0
188,37,23,10,14,0,0
189,37,23,10,14,0,2
190,37,23,10,14,0,0
191,37,23,10,14,0,0
192,37,22,11,15,0,3
193,37,22,11,15,0,0
194,37,22,9,15,2,0
195,37,22,9,15,0,0
196,37,21,10,16,0,3
197,37,21,10,16,0,0
198,37,22,9,15,0,0
199,37,22,9,15,0,3
200,38,22,8,16,1,3
201,38,22,8,16,0,0
202,38,21,9,17,0,0
203,38,20,10,18,0,3
204,38,20,10,18,0,0
205,38,20,11,18,0,0
206,38,20,11,18,0,0
207,38,21,10,17,0,3
208,38,21,10,17,0,0
209,38,21,10,17,0,3
210,38,21,10,17,0,0
211,38,21,10,17,0,0
212,38,21,10,17,0,0
213,38,21,10,17,0,3
214,38,21,10,17,0,3
215,38,21,10,17,0,3
216,38,20,11,18,0,0
217,38,22,9,16,0,0
218,38,22,9,16,0,0
219,38,21,10,17,0,0
220,38,21,9,17,1,2
221,38,20,10,18,0,2
222,38,20,10,18,0,0
223,37,20,10,17,0,0
224,37,19,11,18,0,3
225,37,20,10,17,0,0
226,36,20,10,16,0,0
227,36,19,10,17,1,1
228,36,20,10,16,0,0
229,36,23,7,13,0,0
230,37,24,7,13,0,0
231,37,23,7,14,1,0
232,37,21,8,16,1,0
233,36,19,10,17,0,0
234,36,20,9,16,0,0
235,36,20,9,16,0,3
236,36,20,9,16,0,3
237,36,20,9,16,0,0
238,37,20,9,17,0,0
239,37,20,9,17,0,0
240,37,21,8,16,0,0
241,38,20,9,18,0,0
242,38,20,9,18,0,0
243,38,20,9,18,0,0
244,38,20,9,18,0,3
245,39,20,9,19,0,3
246,39,21,8,18,0,3
247,39,20,9,19,0,0
248,39,20,9,19,0,0
249,39,21,6,18,2,2
250,39,22,5,17,0,0
251,39,22,5,17,0,0
252,40,22,4,18,1,2
253,41,21,5,20,0,0
254,41,21,5,20,0,0
255,41,21,5,20,0,0
256,41,22,4,19,0,3
257,41,23,3,18,0,1
258,41,21,5,20,0,2
259,41,21,5,20,0,0
260,41,21,5,20,0,1
261,41,22,4,19,0,0
262,41,22,4,19,0,0
263,41,22,4,19,0,0
264,41,23,4,18,0,3
265,41,23,4,18,0,3
266,41,23,4,18,0,0
267,40,23,4,17,0,0
268,40,23,4,17,0,0
269,39,24,3,15,0,1
270,39,24,3,15,0,0
271,39,23,4,16,0,0
272,39,23,4,16,0,0
273,39,23,4,16,0,0
274,39,24,3,15,0,3
275,39,24,3,15,0,3
276,39,24,3,15,0,3
277,41,24,3,17,0,1
278,41,24,3,17,0,3
279,41,23,4,18,0,0
280,40,24,3,16,0,0
281,40,24,3,16,0,0
282,40,23,4,17,0,3
283,40,24,3,16,0,0
284,40,24,3,16,0,0
285,40,24,3,16,0,0
286,40,24,3,16,0,3
287,40,25,3,15,0,1
288,40,25,3,15,0,0
289,41,25,3,16,0,0
290,40,24,4,16,0,2
291,40,24,4,16,0,0
292,40,24,4,16,0,0
293,40,24,4,16,0,0
294,40,24,4,16,0,0
295,40,24,4,16,0,0
296,40,23,5,17,0,0
297,40,22,6,18,0,0
298,40,23,5,17,0,0
299,40,23,5,17,0,3
300,40,23,5,17,0,0
301,39,23,5,16,0,0
302,39,23,5,16,0,3
303,39,23,5,16,0,0
304,39,22,6,17,0,2
305,39,23,5,16,0,1
306,39,23,5,16,0,3
307,39,23,5,16,0,0
308,39,23,5,16,0,0
309,40,23,5,17,0,0
310,40,23,6,17,0,2
311,41,23,6,18,0,0
312,41,23,6,18,0,3
313,41,23,6,18,0,0
314,41,23,6,18,0,3
315,41,23,6,18,0,0
316,41,23,6,18,0,0
317,41,24,6,17,0,3
318,41,24,6,17,0,3
319,42,25,5,17,0,3
320,43,24,6,19,0,0
321,43,25,6,18,0,0
322,43,24,7,19,0,0
323,43,25,7,18,0,3
324,43,25,7,18,0,0
325,42,25,7,17,0,3
326,42,24,8,18,0,0
327,42,23,9,19,0,0
328,42,23,9,19,0,0
329,42,23,9,19,0,3
330,42,23,8,19,1,0
331,42,23,8,19,0,3
332,42,23,8,19,0,3
333,42,24,7,18,0,0
334,42,24,7,18,0,1
335,42,22,9,20,0,0
336,42,22,9,20,0,0
337,42,22,9,20,0,0
338,42,22,9,20,0,0
339,43,22,9,21,0,0
340,43,23,8,20,0,0
341,43,23,8,20,0,0
342,43,23,8,20,0,0
343,43,23,8,20,0,0
344,43,23,7,20,1,3
345,43,23,7,20,0,0
346,43,24,6,19,0,3
347,43,24,6,19,0,2
348,43,23,7,20,0,0
349,43,24,6,19,0,3
350,43,23,7,20,0,0
351,42,24,7,18,0,0
352,43,24,7,19,0,3
353,43,25,6,18,0,0
354,43,24,7,19,0,0
355,43,24,7,19,0,2
356,43,25,6,18,0,3
357,44,24,7,20,0,0
358,44,24,7,20,0,0
359,44,25,6,19,0,3
360,43,25,6,18,0,0
361,43,25,6,18,0,1
362,43,25,5,18,1,1
363,43,25,5,18,0,0
364,43,24,6,19,0,3
365,43,24,6,19,0,3
366,43,24,4,19,2,3
367,43,24,4,19,0,0
368,44,24,4,20,0,0
369,44,24,4,20,0,0
370,43,24,4,19,0,1
371,42,23,5,19,0,0
372,42,23,5,19,0,3
373,42,23,5,19,0,0
374,41,23,4,18,1,3
375,40,23,4,17,0,0
376,40,23,4,17,0,0
377,41,23,4,18,0,0
378,40,23,4,17,0,0
379,40,23,4,17,0,0
380,40,23,4,17,0,0
381,39,23,4,16,0,0
382,40,22,5,18,0,0
383,40,22,5,18,0,0
384,40,22,6,18,0,0
385,40,23,5,17,0,0
386,40,21,7,19,0,1
387,40,21,7,19,0,3
388,40,20,8,20,0,3
389,40,20,8,20,0,3
390,40,20,8,20,0,1
391,40,21,7,19,0,3
392,40,20,8,20,0,3
393,40,20,8,20,0,0
394,41,20,8,21,0,3
395,41,21,8,20,1,3
396,42,23,7,19,0,3
397,41,24,7,17,0,0
398,41,24,7,17,0,3
399,41,24,7,17,0,3
400,41,24,7,17,0,3
401,41,24,7,17,0,3
402,41,24,7,17,0,3
403,40,24,7,16,0,0
404,39,24,7,15,0,3
405,39,23,8,16,0,2
406,39,22,9,17,0,3
407,39,22,9,17,0,0
408,39,22,9,17,0,2
409,39,22,10,17,0,0
410,40,22,10,18,0,0
411,40,23,10,17,0,3
412,40,23,10,17,0,2
413,40,23,10,17,0,3
414,40,23,10,17,0,1
415,40,22,11,18,0,3
416,39,22,11,17,0,3
417,39,24,9,15,0,0
418,38,23,9,15,1,0
419,38,24,8,14,0,3
420,38,24,8,14,0,2
421,38,24,8,14,0,0
422,38,23,9,15,0,3
423,38,24,8,14,0,1
424,39,24,8,15,0,0
425,39,23,8,16,1,0
426,39,23,8,16,0,0
427,39,24,7,15,0,0
428,39,24,6,15,1,3
429,39,24,6,15,0,0
430,39,23,6,16,1,0
431,39,23,6,16,0,3
432,39,23,6,16,0,0
433,39,23,6,16,0,0
434,39,23,6,16,0,1
435,40,23,6,17,0,3
436,40,24,4,16,1,2
437,41,24,4,17,0,0
438,41,24,4,17,0,0
439,41,23,5,18,0,0
440,42,23,5,19,0,0
441,43,23,5,20,0,2
442,43,23,4,20,1,2
443,41,23,4,18,0,0
444,41,23,3,18,1,1
445,41,24,3,17,0,0
446,41,25,2,16,0,0
447,40,25,2,15,0,0
448,39,24,3,15,0,0
449,39,24,3,15,0,3
450,39,23,5,16,0,3
451,39,24,4,15,0,0
452,38,24,4,14,0,0
453,39,23,5,16,0,1
454,39,22,6,17,0,0
455,38,22,6,16,0,3
456,38,22,6,16,0,3
457,37,22,6,15,0,3
458,37,22,6,15,0,3
459,37,22,6,15,0,2
460,37,22,6,15,0,0
461,37,22,5,15,1,0
462,37,22,5,15,0,0
463,37,22,5,15,0,0
464,37,22,5,15,0,3
465,37,22,5,15,0,0
466,37,22,5,15,0,0
467,37,22,5,15,0,0
468,37,23,4,14,0,3
469,37,22,5,15,0,3
470,37,21,6,16,0,3
471,37,21,7,16,0,3
472,37,21,7,16,0,1
473,37,20,8,17,0,0
474,37,20,8,17,0,3
475,38,21,7,17,0,3
476,39,23,6,16,0,0
477,39,23,6,16,0,0
478,39,23,6,16,0,0
479,39,24,5,15,0,0
480,40,24,5,16,0,0
481,40,24,5,16,0,3
482,40,25,4,15,0,0
483,40,25,4,15,0,3
484,40,25,3,15,1,0
485,40,25,3,15,0,0
486,40,25,3,15,0,2
487,40,26,2,14,0,3
488,40,25,3,15,0,2
489,40,26,2,14,0,3
490,40,25,3,15,0,0
491,40,24,4,16,0,3
492,40,26,2,14,0,2
493,40,27,1,13,0,3
494,40,27,1,13,0,3
495,40,27,1,13,0,2
496,40,27,1,13,0,3
497,40,29,1,11,0,0
498,40,29,1,11,0,3
499,39,29,1,10,0,3
500,39,29,1,10,0,3
501,39,28,2,11,0,3
502,39,28,2,11,0,0
503,38,28,2,10,0,3
504,38,27,3,11,0,0
505,37,27,4,10,0,0
506,37,27,5,10,0,0
507,38,26,6,12,0,3
508,38,26,6,12,0,3
509,38,26,6,12,0,2
510,38,26,6,12,0,3
511,38,27,5,11,0,0
512,38,27,5,11,0,0
513,38,27,5,11,0,0
514,38,27,5,11,0,3
515,38,27,5,11,0,3
516,38,28,4,10,0,3
517,38,26,6,12,0,0
518,38,27,5,11,0,3
519,38,27,5,11,0,0
520,38,26,7,12,0,3
521,38,24,9,14,0,3
522,38,25,8,13,0,0
523,38,25,8,13,0,2
524,38,25,8,13,0,0
525,38,27,6,11,0,3
526,38,27,6,11,0,3
527,38,27,6,11,0,2
528,38,26,7,12,0,3
529,38,26,7,12,0,3
530,38,25,8,13,0,3
531,38,24,9,14,0,0
532,38,24,9,14,0,3
533,38,24,9,14,0,3
534,38,23,9,15,1,3
535,39,23,9,16,0,3
536,39,24,9,15,0,1
537,40,23,10,17,0,3
538,40,23,10,17,0,2
539,41,23,10,18,0,3
540,41,24,9,17,0,3
541,41,24,9,17,0,0
542,41,23,10,18,0,0
543,40,23,10,17,0,0
544,40,21,12,19,0,0
545,40,23,10,17,0,0
546,40,21,12,19,0,0
547,40,21,12,19,0,2
548,40,19,12,21,2,0
549,39,19,12,20,0,0
550,38,19,12,19,0,0
551,38,19,12,19,0,2
552,39,19,12,20,0,1
553,40,19,12,21,0,0
554,39,19,12,20,0,3
555,40,19,11,21,1,0
556,40,19,11,21,0,0
557,40,21,9,19,0,0
558,40,21,9,19,0,2
559,40,20,10,20,0,0
560,40,20,11,20,0,0
561,38,20,11,18,0,0
562,39,20,11,19,0,0
563,39,20,11,19,0,0
564,39,20,11,19,0,0
565,39,20,11,19,0,0
566,39,21,10,18,0,0
567,39,21,10,18,0,0
568,39,20,11,19,0,0
569,39,20,10,19,1,0
570,39,20,10,19,0,0
571,39,21,8,18,1,0
572,39,22,7,17,0,0
573,39,21,8,18,0,0
574,39,20,9,19,0,0
575,39,20,8,19,1,0
576,39,19,9,20,0,0
577,38,20,8,18,0,0
578,38,19,9,19,0,0
579,38,18,10,20,0,0
580,38,18,10,20,0,2
581,38,18,10,20,0,0
582,40,18,10,22,0,3
583,41,18,10,23,0,3
584,41,19,8,22,1,0
585,41,18,9,23,0,0
586,40,18,9,22,0,0
587,40,19,9,21,0,0
588,39,19,9,20,0,0
589,39,19,9,20,0,2
590,39,19,9,20,0,0
591,39,19,9,20,0,0
592,39,19,9,20,0,2
593,39,20,9,19,0,0
594,39,20,9,19,0,3
595,39,21,8,18,0,3
596,39,21,8,18,0,3
597,39,20,9,19,0,3
598,39,22,7,17,0,3
599,39,20,10,19,0,3
600,39,20,10,19,0,3
601,40,19,11,21,0,3
602,40,19,11,21,0,3
603,39,19,11,20,0,3
604,39,18,13,21,0,3
605,37,18,13,19,0,3
606,37,19,13,18,0,1
607,37,18,14,19,0,3
608,37,18,13,19,1,3
609,37,18,13,19,0,0
610,37,18,13,19,0,3
611,37,18,13,19,0,0
612,37,17,14,20,0,3
613,37,17,14,20,0,3
614,37,16,14,21,1,3
615,39,16,14,23,0,3
616,39,16,14,23,0,0
617,39,16,14,23,0,3
618,39,15,15,24,0,3
619,39,16,14,23,0,3
620,39,15,15,24,0,3
621,38,15,15,23,0,3
622,37,15,15,22,0,0
623,37,15,15,22,0,3
624,36,14,16,22,0,3
625,37,15,15,22,0,2
626,37,16,14,21,0,0
627,37,15,15,22,0,0
628,37,15,15,22,0,0
629,37,14,16,23,0,0
630,37,14,16,23,0,0
631,37,15,15,22,0,0
632,37,14,17,23,0,1
633,37,14,17,23,0,0
634,37,13,18,24,0,0
635,37,13,18,24,0,2
636,37,13,18,24,0,0
637,38,14,15,24,2,0
638,39,14,16,25,0,0
639,39,14,16,25,0,0
640,39,15,15,24,0,2
641,39,15,15,24,0,0
642,40,16,15,24,0,0
643,40,17,15,23,0,0
644,40,17,15,23,0,0
645,40,16,16,24,0,0
646,39,17,15,22,0,0
647,39,16,16,23,0,0
648,38,15,17,23,0,3
649,38,16,16,22,0,0
650,39,16,16,23,0,0
651,38,17,15,21,0,0
652,39,17,15,22,0,2
653,38,16,16,22,0,0
654,38,16,15,22,1,0
655,37,17,13,20,1,2
656,35,18,12,17,0,3
657,35,18,12,17,0,0
658,35,18,12,17,0,3
659,35,18,12,17,0,0
660,35,18,11,17,1,0
661,35,18,11,17,0,0
662,35,19,10,16,0,3
663,35,19,10,16,0,3
664,35,19,10,16,0,3
665,35,19,10,16,0,3
666,36,19,10,17,0,3
667,36,19,10,17,0,0
668,36,19,10,17,0,3
669,36,19,10,17,0,3
670,36,18,11,18,0,3
671,36,19,10,17,0,3
672,36,19,10,17,0,0
673,36,19,10,17,0,3
674,36,18,11,18,0,3
675,36,19,10,17,0,0
676,35,19,10,16,0,2
677,35,19,10,16,1,3
678,35,20,10,15,0,3
679,35,20,10,15,0,2
680,35,20,9,15,1,3
681,35,20,9,15,0,1
682,35,20,9,15,0,3
683,35,20,9,15,0,3
684,35,21,8,14,0,3
685,35,21,8,14,0,3
686,35,21,8,14,0,0
687,36,20,9,16,0,2
688,35,20,9,15,0,1
689,35,20,9,15,0,3
690,35,19,10,16,0,0
691,35,19,10,16,0,3
692,35,19,10,16,0,2
693,35,18,11,17,0,0
694,36,19,10,17,0,3
695,36,19,10,17,0,0
696,36,17,12,19,0,3
697,36,17,12,19,0,0
698,36,18,11,18,0,0
699,36,18,11,18,0,2
700,36,18,11,18,0,2
701,36,19,10,17,0,2
702,36,16,13,20,0,0
703,36,16,12,20,1,0
704,36,16,12,20,0,0
705,35,16,12,19,0,0
706,35,17,11,18,0,3
707,35,16,12,19,0,0
708,35,17,11,18,0,2
709,35,16,12,19,0,2
710,35,17,11,18,0,2
711,34,17,11,17,0,0
712,34,17,10,17,1,0
713,34,17,10,17,0,0
714,33,17,10,16,0,0
715,33,17,9,16,1,0
716,33,17,9,16,0,0
717,33,17,8,16,1,0
718,33,17,8,16,0,1
719,33,18,7,15,0,1
720,33,17,7,16,1,3
721,32,17,7,15,0,0
722,32,17,7,15,0,3
723,32,17,7,15,0,0
724,32,17,6,15,1,0
725,32,17,6,15,0,3
726,32,17,7,15,0,3
727,33,17,7,16,0,2
728,33,16,8,17,0,3
729,33,16,8,17,0,1
730,33,16,8,17,0,3
731,33,16,8,17,0,3
732,32,16,8,16,0,3
733,32,16,8,16,0,0
734,32,17,7,15,0,0
735,32,17,7,15,0,2
736,32,17,7,15,0,2
737,32,17,7,15,0,2
738,32,17,6,15,1,3
739,32,17,6,15,0,0
740,31,17,6,14,0,3
741,31,18,5,13,0,0
742,31,18,5,13,0,0
743,31,17,6,14,0,3
744,31,17,6,14,0,0
745,30,17,6,13,0,1
746,30,17,7,13,0,3
747,30,17,7,13,0,3
748,30,17,7,13,0,3
749,30,17,7,13,0,3
750,30,16,8,14,0,3
751,30,16,8,14,0,1
752,30,16,8,14,0,2
753,30,16,8,14,0,0
754,30,15,9,15,0,0
755,30,16,8,14,1,0
756,30,16,9,14,0,2
757,30,15,10,15,0,0
758,30,16,9,14,0,3
759,31,16,9,15,0,2
760,31,16,9,15,0,0
761,31,16,9,15,0,0
762,31,16,9,15,0,0
763,31,16,9,15,0,1
764,31,16,9,15,0,0
765,31,16,9,15,0,2
766,32,16,9,16,0,0
767,32,16,9,16,0,3
768,32,16,9,16,0,0
769,32,16,9,16,0,0
770,33,16,9,17,0,0
771,33,16,9,17,0,0
772,34,16,9,18,0,1
773,34,16,9,18,0,3
774,33,15,10,18,0,1
775,33,15,10,18,0,0
776,33,16,9,17,0,0
777,33,17,8,16,0,0
778,34,17,8,17,0,2
779,34,16,9,18,0,1
780,34,16,9,18,0,3
781,34,16,9,18,0,2
782,34,16,8,18,1,0
783,35,16,8,19,0,3
784,35,16,8,19,0,3
785,35,16,7,19,1,3
786,35,17,6,18,0,3
787,35,18,5,17,0,2
788,35,18,5,17,0,0
789,35,18,5,17,0,0
790,35,19,4,16,0,3
791,36,18,5,18,0,0
792,36,19,4,17,0,2
793,36,18,5,18,0,0
794,37,19,5,18,0,0
795,36,19,5,17,0,0
796,37,18,6,19,0,0
797,36,18,6,18,0,0
798,36,18,7,18,0,3
799,36,18,7,18,0,0
800,37,17,8,20,0,0
801,37,18,6,19,1,0
802,37,18,6,19,0,0
803,37,18,6,19,0,3
804,37,18,6,19,0,3
805,37,19,5,18,0,3
806,37,19,5,18,0,0
807,36,19,5,17,0,3
808,36,19,5,17,0,2
809,36,19,5,17,0,3
810,36,18,6,18,0,3
811,36,18,6,18,0,0
812,36,18,6,18,0,0
813,36,18,6,18,0,3
814,36,18,6,18,0,3
815,36,18,6,18,0,1
816,36,17,7,19,0,0
817,35,18,6,17,0,1
818,35,18,6,17,0,3
819,35,18,6,17,0,0
820,35,18,6,17,0,0
821,35,18,6,17,0,3
822,34,18,6,16,0,3
823,34,18,6,16,0,3
824,34,17,7,17,0,0
825,34,17,7,17,0,3
826,35,17,7,18,0,3
827,35,17,7,18,0,0
828,35,17,7,18,0,1
829,35,17,7,18,0,0
830,35,17,7,18,0,0
831,35,18,6,17,0,0
832,35,18,6,17,0,3
833,36,18,6,18,0,3
834,36,18,6,18,0,0
835,36,17,7,19,0,3
836,36,18,7,18,0,0
837,36,18,7,18,0,0
838,36,17,8,19,0,3
839,36,17,8,19,0,0
840,36,19,6,17,0,3
841,37,18,6,19,1,3
842,37,18,6,19,0,1
843,38,17,7,21,0,0
844,38,17,7,21,0,0
845,38,16,8,22,0,0
846,37,18,6,19,0,1
847,37,19,5,18,0,0
848,37,19,5,18,0,0
849,36,19,5,17,0,0
850,36,19,5,17,0,3
851,37,20,4,17,0,0
852,37,19,5,18,0,0
853,37,19,5,18,0,0
854,37,19,5,18,0,2
855,37,20,4,17,0,0
856,37,20,4,17,0,0
857,38,20,4,18,0,3
858,38,20,5,18,0,1
859,38,20,5,18,0,0
860,38,19,6,19,0,0
861,39,20,5,19,0,3
862,39,21,4,18,0,3
863,40,20,5,20,0,0
864,40,20,5,20,0,0
865,40,20,5,20,0,3
866,41,20,5,21,0,0
867,41,20,5,21,0,1
868,41,20,5,21,0,0
869,41,20,5,21,0,3
870,41,18,7,23,0,0
871,40,18,7,22,0,0
872,40,18,7,22,0,0
873,40,19,6,21,0,0
874,40,18,7,22,0,0
875,39,18,7,21,0,0
876,39,18,7,21,0,1
877,39,19,7,20,0,3
878,39,19,7,20,0,3
879,39,19,7,20,0,0
880,39,19,7,20,0,3
881,39,19,7,20,0,3
882,40,19,7,21,0,1
883,40,19,7,21,0,0
884,40,20,7,20,0,0
885,39,20,7,19,0,2
886,39,20,7,19,0,0
887,39,21,6,18,0,3
888,38,20,7,18,0,3
889,39,20,7,19,0,0
890,39,20,7,19,0,3
891,39,20,7,19,0,3
892,39,20,7,19,0,2
893,39,20,7,19,0,0
894,40,20,7,20,0,3
895,40,20,7,20,0,3
896,40,20,7,20,0,0
897,40,20,7,20,0,3
898,40,20,7,20,0,3
899,39,19,7,20,1,0
900,40,19,7,21,0,3
901,39,19,6,20,1,3
902,39,19,6,20,0,3
903,39,19,6,20,0,2
904,39,19,6,20,0,0
905,39,20,4,19,1,3
906,39,20,4,19,0,1
907,39,19,5,20,0,0
908,39,19,5,20,0,1
909,39,19,5,20,0,0
910,39,20,4,19,0,0
911,39,20,4,19,0,0
912,39,19,5,20,0,0
913,38,19,6,19,0,0
914,39,19,6,20,0,0
915,39,19,6,20,0,0
916,39,19,6,20,0,0
917,39,20,5,19,0,0
918,39,20,5,19,0,0
919,39,20,5,19,0,0
920,39,20,5,19,0,1
921,38,20,5,18,0,3
922,38,20,5,18,0,3
923,38,19,6,19,0,2
924,38,19,6,19,0,0
925,38,19,6,19,0,1
926,38,19,6,19,0,0
927,38,19,6,19,0,0
928,39,20,6,19,0,0
929,40,20,5,20,1,1
930,39,20,5,19,0,2
931,40,20,5,20,0,3
932,40,20,4,20,1,3
933,40,20,4,20,0,0
934,40,20,4,20,0,3
935,40,20,4,20,0,0
936,40,20,4,20,0,1
937,40,19,5,21,0,0
938,40,18,5,22,1,0
939,40,18,5,22,0,0
940,40,20,4,20,0,0
941,40,20,4,20,0,0
942,40,20,4,20,0,0
943,40,21,3,19,0,0
944,41,21,3,20,0,2
945,41,20,4,21,0,3
946,41,20,4,21,0,3
947,41,20,4,21,0,3
948,41,21,3,20,0,0
949,41,21,3,20,0,2
950,41,21,3,20,0,0
951,41,19,5,22,0,3
952,41,20,5,21,0,0
953,41,21,4,20,0,0
954,41,21,4,20,0,3
955,41,22,3,19,0,3
956,41,22,3,19,0,2
957,42,21,4,21,0,2
958,41,22,3,19,0,3
959,41,22,3,19,0,3
960,41,22,3,19,0,1
961,41,23,2,18,0,2
962,41,23,2,18,0,0
963,41,23,2,18,0,3
964,41,23,2,18,0,0
965,41,23,2,18,0,3
966,41,24,1,17,0,2
967,41,24,1,17,0,2
968,41,24,1,17,0,3
969,41,22,3,19,0,3
970,41,22,3,19,0,3
971,41,22,3,19,0,0
972,40,22,3,18,0,0
973,40,21,4,19,0,0
974,40,22,3,18,0,2
975,40,22,3,18,0,3
976,41,22,3,19,0,3
977,41,22,3,19,0,0
978,41,20,5,21,0,3
979,41,20,5,21,0,3
980,40,20,5,20,0,3
981,39,20,5,19,0,3
982,39,19,6,20,0,0
983,40,18,7,22,0,0
984,39,18,7,21,0,3
985,41,18,7,23,0,3
986,41,18,7,23,0,3
987,41,19,6,22,0,3
988,41,19,6,22,0,3
989,41,19,6,22,0,0
990,41,19,6,22,0,0
991,42,19,7,23,0,3
992,41,19,7,22,0,3
993,43,19,7,24,0,0
994,42,19,7,23,0,3
995,43,20,6,23,0,3
996,43,20,6,23,0,3
