frame,gt_count,tp,fp,fn,id_sw,action_taken
80,8,7,8,1,1,0
81,7,7,8,0,0,0
82,7,7,8,0,0,0
83,7,7,8,0,0,0
84,7,7,8,0,0,0
85,7,7,8,0,0,0
86,7,7,9,0,0,1
87,7,7,9,0,0,3
88,7,7,9,0,0,0
89,7,7,9,0,0,0
90,7,7,9,0,0,0
91,7,7,9,0,0,3
92,7,7,9,0,0,0
93,7,7,9,0,0,3
94,7,7,9,0,0,3
95,7,7,9,0,0,3
96,7,7,9,0,0,3
97,7,7,9,0,0,2
98,7,7,9,0,0,1
99,7,7,9,0,0,3
100,7,7,10,0,0,3
101,7,7,10,0,0,0
102,6,6,11,0,0,0
103,6,6,10,0,1,0
104,6,6,10,0,0,3
105,6,6,10,0,0,0
106,5,5,11,0,0,3
107,5,5,11,0,0,3
108,5,5,11,0,0,0
109,5,5,11,0,0,0
110,5,5,11,0,0,2
111,5,5,11,0,0,0
112,5,5,11,0,0,0
113,5,5,11,0,0,3
114,5,5,11,0,0,3
115,5,5,11,0,0,3
116,5,5,11,0,0,0
117,5,5,11,0,0,2
118,4,4,12,0,0,0
119,4,4,12,0,0,0
120,4,4,12,0,0,0
121,4,4,12,0,0,3
122,4,4,12,0,0,3
123,4,4,12,0,0,3
124,4,4,12,0,0,0
125,4,4,13,0,0,0
126,4,4,13,0,0,0
127,4,4,12,0,1,0
128,4,4,11,0,1,3
129,4,4,11,0,0,3
130,4,4,11,0,0,3
131,4,4,11,0,0,0
132,4,4,10,0,1,0
133,4,4,10,0,0,0
134,4,4,10,0,0,1
135,4,4,10,0,0,0
136,5,4,11,1,0,0
137,5,4,10,1,1,0
138,5,4,10,1,0,0
139,5,5,9,0,0,0
140,5,5,9,0,0,0
141,5,5,9,0,0,0
142,5,5,9,0,0,0
143,5,5,9,0,0,0
144,5,5,9,0,0,0
145,5,5,10,0,0,0
146,5,5,10,0,0,0
147,5,5,10,0,0,0
148,5,5,10,0,0,0
149,6,6,9,0,0,0
150,6,6,9,0,0,2
151,5,5,10,0,0,1
152,6,5,11,1,0,3
153,5,4,13,1,0,0
154,5,5,12,0,0,3
155,5,5,12,0,0,1
156,5,5,12,0,0,0
157,6,6,11,0,0,0
158,6,6,11,0,0,0
159,6,6,11,0,0,3
160,6,6,11,0,0,0
161,6,6,10,0,1,2
162,6,6,10,0,0,2
163,6,6,9,0,1,3
164,5,5,10,0,0,2
165,5,5,10,0,0,3
166,5,5,11,0,0,0
167,6,6,10,0,0,3
168,6,6,11,0,0,0
169,6,6,11,0,0,0
170,6,6,11,0,0,0
171,6,6,11,0,0,0
172,6,6,12,0,0,0
173,6,6,12,0,0,0
174,7,7,11,0,0,1
175,7,7,11,0,0,0
176,6,6,12,0,0,0
177,6,6,12,0,0,0
178,6,6,12,0,0,0
179,5,5,13,0,0,0
180,5,5,14,0,0,0
181,6,5,14,1,0,0
182,6,5,13,1,1,0
183,6,5,13,1,0,1
184,6,5,13,1,0,0
185,7,6,12,1,0,0
186,7,6,12,1,0,0
187,7,6,12,1,0,0
188,8,6,12,2,0,0
189,7,6,13,1,0,0
190,8,7,12,1,0,0
191,8,7,12,1,0,0
192,8,8,11,0,0,0
193,8,7,12,1,0,0
194,7,6,13,1,0,1
195,8,5,14,3,0,0
196,8,6,13,2,0,1
197,7,6,13,1,0,0
198,7,6,13,1,0,2
199,8,7,12,1,0,3
200,8,7,12,1,0,0
201,8,8,11,0,0,0
202,7,7,12,0,0,2
203,7,7,12,0,0,0
204,6,6,13,0,1,0
205,7,7,12,0,0,0
206,8,7,12,1,0,3
207,8,7,13,1,1,0
208,8,7,13,1,0,0
209,9,9,11,0,0,1
210,8,8,11,0,1,0
211,9,9,10,0,0,0
212,8,8,11,0,0,0
213,8,8,11,0,0,0
214,8,8,12,0,0,0
215,9,8,12,1,0,0
216,9,8,12,1,0,0
217,9,8,13,1,0,2
218,11,9,12,2,0,3
219,10,8,13,2,0,0
220,9,9,12,0,0,0
221,9,9,12,0,0,0
222,9,9,12,0,0,0
223,9,9,12,0,0,0
224,9,9,12,0,0,1
225,9,9,12,0,0,2
226,10,10,11,0,0,0
227,10,10,11,0,0,0
228,10,10,11,0,0,3
229,10,10,11,0,0,0
230,10,10,10,0,1,0
231,10,10,10,0,0,3
232,10,10,10,0,0,1
233,10,10,10,0,0,0
234,10,10,10,0,0,0
235,10,10,11,0,0,2
236,10,10,12,0,1,2
237,10,10,12,0,0,0
238,10,10,12,0,0,0
239,10,10,12,0,0,3
240,10,10,14,0,0,1
241,10,9,15,1,0,0
242,10,8,16,2,0,0
243,10,8,16,2,0,2
244,10,8,16,2,0,0
245,10,8,16,2,0,3
246,10,9,15,1,0,0
247,10,9,15,1,0,2
248,10,9,15,1,0,2
249,9,9,15,0,0,0
250,9,8,15,1,1,0
251,9,8,14,1,1,0
252,9,8,14,1,0,3
253,9,8,13,1,1,1
254,9,8,13,1,0,2
255,8,8,13,0,0,3
256,7,7,14,0,0,0
257,8,8,13,0,0,0
258,8,8,13,0,0,0
259,8,8,13,0,0,1
260,8,8,13,0,0,0
261,8,8,13,0,0,3
262,8,8,13,0,0,2
263,8,8,13,0,0,0
264,8,8,13,0,0,0
265,8,8,13,0,0,0
266,8,8,12,0,1,0
267,8,8,12,0,0,0
268,8,8,12,0,0,3
269,8,8,11,0,1,0
270,8,7,11,1,1,3
271,8,8,10,0,0,0
272,8,8,10,0,0,0
273,8,8,10,0,0,0
274,7,7,11,0,0,2
275,7,7,11,0,0,0
276,7,7,11,0,0,2
277,7,7,11,0,0,2
278,7,7,11,0,0,3
279,7,7,11,0,0,0
280,7,7,11,0,0,0
281,7,7,11,0,0,2
282,7,7,11,0,0,0
283,7,7,11,0,0,3
284,7,7,11,0,0,3
285,7,7,11,0,0,0
286,7,7,11,0,0,0
287,8,8,10,0,0,0
288,8,7,11,1,0,0
289,8,7,11,1,0,3
290,8,7,11,1,0,3
291,8,7,11,1,0,1
292,8,7,11,1,0,3
293,8,7,11,1,0,1
294,8,7,11,1,0,2
295,8,7,11,1,0,0
296,8,7,10,1,1,0
297,8,7,9,1,1,0
298,8,7,9,1,0,0
299,8,7,9,1,0,3
300,8,8,8,0,0,3
301,8,8,8,0,0,3
302,8,7,10,1,0,3
303,8,7,10,1,0,3
304,8,7,10,1,0,3
305,8,7,10,1,0,3
306,8,7,10,1,0,2
307,8,7,10,1,0,3
308,8,6,11,2,0,2
309,8,6,11,2,0,0
310,7,6,11,1,0,0
311,7,6,11,1,0,0
312,7,6,11,1,0,0
313,7,6,11,1,0,2
314,7,6,12,1,0,3
315,7,6,12,1,0,0
316,7,6,13,1,0,3
317,7,6,13,1,0,0
318,7,5,13,2,1,0
319,7,5,14,2,0,0
320,7,6,13,1,0,0
321,8,6,13,2,0,0
322,8,6,13,2,0,2
323,8,6,13,2,0,0
324,8,6,13,2,0,0
325,8,6,14,2,0,1
326,8,7,13,1,0,0
327,8,7,13,1,0,2
328,8,7,12,1,1,0
329,8,7,12,1,0,2
330,8,7,12,1,0,2
331,8,7,12,1,0,0
332,8,7,12,1,0,2
333,8,7,12,1,0,0
334,8,7,12,1,0,3
335,7,6,12,1,1,2
336,7,6,12,1,0,0
337,7,6,11,1,1,0
338,6,6,12,0,0,0
339,6,6,12,0,0,3
340,6,6,12,0,0,0
341,6,6,12,0,0,0
342,6,5,13,1,0,0
343,7,6,12,1,0,0
344,7,6,12,1,0,2
345,7,6,11,1,1,3
346,7,7,10,0,0,3
347,7,7,10,0,0,0
348,7,7,10,0,0,3
349,7,7,10,0,0,0
350,7,7,10,0,0,3
351,7,7,9,0,1,0
352,7,7,9,0,0,3
353,8,7,9,1,0,3
354,8,7,9,1,0,3
355,8,7,9,1,0,3
356,8,7,9,1,1,3
357,8,7,9,1,0,1
358,8,7,9,1,0,0
359,8,7,9,1,0,2
360,8,7,10,1,0,0
361,9,8,10,1,0,0
362,9,7,12,2,0,0
363,9,7,12,2,0,0
364,9,8,12,1,0,0
365,9,8,12,1,0,0
366,10,9,11,1,0,0
367,9,8,12,1,0,0
368,8,7,14,1,0,2
369,8,7,14,1,0,0
370,9,8,13,1,0,0
371,8,7,14,1,0,1
372,8,7,14,1,0,1
373,8,8,14,0,0,0
374,7,7,16,0,0,0
375,7,6,17,1,0,0
376,7,6,17,1,0,2
377,7,7,16,0,0,0
378,7,7,16,0,0,0
379,8,8,15,0,0,3
380,8,8,16,0,0,2
381,9,9,15,0,0,0
382,9,9,15,0,0,0
383,8,8,16,0,0,0
384,8,8,16,0,0,1
385,8,8,16,0,0,3
386,9,8,16,1,0,3
387,9,7,17,2,0,2
388,8,6,18,2,0,0
389,8,7,17,1,0,0
390,8,7,17,1,0,0
391,8,7,17,1,0,0
392,9,8,16,1,0,0
393,8,8,16,0,0,2
394,8,7,17,1,0,0
395,8,7,17,1,0,2
396,8,7,17,1,0,0
397,7,7,16,0,1,2
398,8,7,16,1,0,1
399,7,7,16,0,0,2
400,7,7,16,0,0,1
401,6,6,16,0,1,0
402,7,7,14,0,1,2
403,7,7,14,0,0,0
404,7,7,14,0,0,0
405,7,7,14,0,0,2
406,7,7,14,0,0,2
407,7,7,14,0,0,2
408,7,7,13,0,1,0
409,7,7,13,0,0,3
410,7,6,14,1,0,0
411,7,6,14,1,0,0
412,7,6,13,1,1,3
413,7,6,13,1,0,2
414,7,6,13,1,0,3
415,7,6,13,1,0,3
416,7,6,14,1,0,2
417,7,6,14,1,0,1
418,7,6,14,1,0,3
419,7,7,13,0,0,2
420,7,7,13,0,0,0
421,7,6,14,1,0,0
422,7,6,14,1,0,0
423,7,6,14,1,0,1
424,7,6,14,1,0,0
425,8,6,14,2,0,2
426,8,6,13,2,1,0
427,8,6,13,2,0,0
428,8,7,12,1,0,0
429,8,7,12,1,0,3
430,8,7,12,1,0,3
431,8,7,13,1,0,2
432,7,7,14,0,0,3
433,7,7,14,0,0,0
434,7,7,14,0,0,3
435,7,7,14,0,0,3
436,7,7,14,0,0,3
437,7,7,14,0,0,0
438,8,6,15,2,0,0
439,8,8,14,0,0,3
440,9,8,14,1,0,0
441,9,9,13,0,0,0
442,9,9,12,0,1,1
443,8,8,13,0,0,0
444,8,8,13,0,0,0
445,8,8,13,0,0,0
446,8,8,13,0,0,0
447,8,8,13,0,0,0
448,8,8,13,0,0,0
449,7,7,14,0,0,3
450,6,6,15,0,0,0
451,6,6,15,0,0,0
452,6,6,15,0,0,3
453,7,7,15,0,0,0
454,7,7,15,0,0,2
455,5,5,17,0,0,2
456,5,5,17,0,0,2
457,5,5,17,0,0,0
458,5,5,17,0,0,0
459,6,5,17,1,0,0
460,6,5,16,1,1,3
461,7,6,15,1,0,1
462,8,7,13,1,1,1
463,8,7,13,1,0,3
464,8,7,13,1,0,0
465,8,7,13,1,0,3
466,8,7,13,1,0,0
467,8,7,14,1,0,1
468,9,6,15,3,0,0
469,8,6,14,2,1,1
470,8,7,13,1,0,2
471,7,7,13,0,0,0
472,7,7,13,0,0,3
473,8,8,12,0,1,0
474,8,8,12,0,0,3
475,8,8,12,0,0,0
476,8,8,13,0,0,0
477,8,8,12,0,1,0
478,8,8,12,0,0,0
479,8,8,12,0,0,1
480,8,8,12,0,0,2
481,8,8,12,0,0,0
482,8,7,13,1,0,0
483,8,7,13,1,0,0
484,8,7,13,1,0,0
485,8,7,14,1,0,0
486,8,8,13,0,0,0
487,8,8,13,0,0,0
488,8,8,13,0,0,2
489,8,7,13,1,1,0
490,8,7,13,1,0,0
491,8,7,13,1,0,2
492,7,7,13,0,0,1
493,7,7,13,0,0,0
494,8,8,11,0,1,0
495,8,8,11,0,0,0
496,9,9,10,0,0,0
497,9,9,9,0,1,2
498,8,8,10,0,0,2
499,8,8,10,0,0,2
500,8,7,12,1,0,1
501,8,7,12,1,0,0
502,8,7,12,1,0,3
503,8,7,12,1,0,3
504,8,7,11,1,1,3
505,9,8,10,1,0,0
506,9,8,10,1,0,0
507,8,8,10,0,0,0
508,8,7,11,1,0,0
509,8,7,11,1,0,0
510,7,7,11,0,0,0
511,7,7,12,0,0,3
512,7,7,12,0,0,0
513,8,7,12,1,0,0
514,8,7,12,1,0,0
515,8,7,12,1,0,0
516,8,7,12,1,0,0
517,8,7,12,1,0,2
518,7,6,13,1,0,0
519,7,7,12,0,0,0
520,7,7,12,0,0,0
521,7,7,12,0,0,0
522,7,7,12,0,0,0
523,7,7,12,0,0,0
524,7,7,12,0,0,0
525,7,7,12,0,0,0
