frame,gt_count,tp,fp,fn,id_sw,action_taken
74,34,20,9,14,0,2
75,34,20,8,14,1,3
76,34,20,8,14,0,3
77,35,20,8,15,0,0
78,35,19,9,16,0,3
79,35,19,9,16,0,3
80,35,19,9,16,0,0
81,34,19,9,15,0,0
82,34,19,9,15,0,0
83,34,22,6,12,0,0
84,34,23,6,11,0,2
85,34,21,8,13,0,3
86,34,21,8,13,0,3
87,34,22,7,12,0,0
88,34,23,6,11,0,2
89,34,22,7,12,0,2
90,32,23,6,9,0,0
91,32,24,5,8,0,3
92,33,24,5,9,0,3
93,33,23,6,10,0,0
94,33,21,8,12,0,3
95,33,22,7,11,0,2
96,33,23,6,10,0,1
97,33,22,7,11,0,0
98,34,23,5,11,1,0
99,34,22,6,12,0,1
100,34,22,6,12,0,0
101,34,22,6,12,0,2
102,35,22,6,13,0,0
103,35,22,6,13,0,3
104,35,21,7,14,0,0
105,35,23,6,12,0,0
106,35,23,6,12,0,1
107,35,23,6,12,0,2
108,35,23,6,12,0,1
109,35,24,6,11,0,0
110,35,24,6,11,0,0
111,35,25,5,10,0,0
112,35,25,5,10,0,0
113,35,25,5,10,0,3
114,35,25,5,10,0,0
115,35,25,5,10,0,0
116,35,25,5,10,0,3
117,35,25,5,10,0,3
118,35,24,6,11,0,2
119,35,24,6,11,0,3
120,35,24,6,11,0,0
121,35,24,6,11,0,1
122,35,25,5,10,0,2
123,35,25,5,10,0,0
124,35,23,7,12,0,0
125,35,23,7,12,0,0
126,35,21,9,14,0,3
127,34,20,10,14,0,0
128,35,22,8,13,0,3
129,35,22,8,13,0,0
130,35,23,7,12,0,0
131,35,24,7,11,0,2
132,35,23,7,12,1,0
133,35,23,7,12,0,0
134,35,23,7,12,0,3
135,36,23,7,13,0,3
136,34,23,7,11,0,3
137,34,22,8,12,0,0
138,34,23,7,11,0,0
139,34,23,7,11,0,3
140,34,23,7,11,1,0
141,35,23,7,12,0,0
142,34,23,7,11,0,0
143,34,23,7,11,0,3
144,34,23,7,11,0,3
145,34,23,7,11,0,1
146,34,23,7,11,0,0
147,35,22,8,13,0,0
148,35,23,7,12,0,0
149,35,23,7,12,0,0
150,36,22,8,14,0,0
151,36,23,7,13,0,1
152,36,23,7,13,0,3
153,36,23,7,13,0,3
154,36,23,7,13,0,1
155,36,23,6,13,1,3
156,36,23,6,13,0,3
157,36,23,6,13,0,0
158,36,23,6,13,0,2
159,36,23,6,13,0,0
160,36,23,6,13,0,0
161,36,23,6,13,0,3
162,36,21,8,15,0,0
163,36,23,7,13,0,3
164,36,22,8,14,0,3
165,36,22,8,14,0,0
166,36,21,9,15,0,0
167,36,22,9,14,0,0
168,37,23,8,14,0,3
169,37,22,9,15,0,3
170,37,22,9,15,0,3
171,37,20,11,17,0,0
172,37,22,9,15,0,3
173,37,22,9,15,0,0
174,37,22,9,15,0,2
175,37,23,9,14,0,0
176,37,23,9,14,0,3
177,37,23,9,14,0,0
178,37,23,9,14,0,3
179,37,25,8,12,0,0
180,37,23,10,14,0,0
181,37,23,10,14,0,0
182,37,23,10,14,0,3
183,37,24,9,13,0,0
184,37,24,9,13,0,0
185,37,23,10,14,0,0
186,37,23,10,14,0,2
187,37,23,10,14,0,0
188,37,23,10,14,0,0
189,37,23,9,14,1,0
190,37,23,9,14,0,0
191,37,22,10,15,0,0
192,37,23,9,14,0,2
193,37,22,10,15,0,2
194,37,21,10,16,1,0
195,37,21,9,16,1,0
196,37,22,8,15,0,3
197,37,22,8,15,0,0
198,37,22,8,15,0,3
199,37,22,8,15,0,3
200,38,23,8,15,0,0
201,38,23,8,15,0,0
202,38,23,8,15,0,0
203,38,22,9,16,0,3
204,38,21,10,17,0,0
205,38,21,11,17,0,0
206,38,21,11,17,0,0
207,38,21,11,17,0,0
208,38,22,10,16,0,3
209,38,22,10,16,0,0
210,38,22,10,16,0,0
211,38,22,10,16,0,1
212,38,22,10,16,0,3
213,38,23,9,15,0,0
214,38,23,10,15,0,0
215,38,23,10,15,0,3
216,38,24,9,14,0,1
217,38,24,9,14,0,0
218,38,24,9,14,0,0
219,38,23,9,15,1,0
220,38,23,9,15,0,0
221,38,22,10,16,0,0
222,38,22,10,16,0,1
223,37,21,11,16,0,0
224,37,20,12,17,0,0
225,37,21,11,16,0,3
226,36,20,12,16,0,0
227,36,20,12,16,0,0
228,36,22,11,14,0,0
229,36,22,11,14,0,0
230,37,22,11,15,0,0
231,37,21,11,16,1,0
232,37,21,11,16,0,0
233,36,19,13,17,0,3
234,36,21,12,15,0,3
235,36,21,11,15,1,3
236,36,21,11,15,0,3
237,36,20,11,16,1,0
238,37,20,11,17,0,3
239,37,20,11,17,0,3
240,37,20,10,17,1,3
241,38,20,10,18,0,3
242,38,20,10,18,0,0
243,38,20,10,18,0,3
244,38,20,10,18,0,0
245,39,20,10,19,0,0
246,39,21,9,18,0,3
247,39,21,8,18,1,0
248,39,21,8,18,0,2
249,39,22,6,17,1,3
250,39,22,6,17,0,0
251,39,22,6,17,0,1
252,40,22,5,18,1,3
253,41,22,5,19,0,0
254,41,22,5,19,0,1
255,41,22,5,19,0,3
256,41,22,5,19,0,3
257,41,23,4,18,0,3
258,41,22,5,19,0,3
259,41,22,5,19,0,3
260,41,22,5,19,0,0
261,41,23,5,18,0,3
262,41,23,4,18,1,3
263,41,23,4,18,0,0
264,41,24,3,17,1,3
265,41,24,3,17,0,0
266,41,25,3,16,0,0
267,40,25,3,15,0,0
268,40,25,3,15,0,3
269,39,25,3,14,0,1
270,39,25,3,14,0,3
271,39,25,3,14,0,0
272,39,25,3,14,0,3
273,39,25,3,14,0,3
274,39,25,3,14,0,3
275,39,25,3,14,0,0
276,39,25,3,14,0,3
277,41,25,3,16,0,3
278,41,25,3,16,0,1
279,41,25,3,16,0,3
280,40,25,3,15,0,1
281,40,25,3,15,0,3
282,40,25,3,15,0,3
283,40,25,3,15,0,0
284,40,25,3,15,0,0
285,40,25,3,15,0,0
286,40,25,3,15,0,3
287,40,25,3,15,0,0
288,40,25,4,15,0,0
289,41,25,4,16,0,0
290,40,25,4,15,0,3
291,40,25,4,15,0,3
292,40,25,4,15,0,3
293,40,25,4,15,0,0
294,40,25,4,15,0,0
295,40,24,5,16,0,0
296,40,24,5,16,0,3
297,40,24,5,16,0,0
298,40,24,5,16,0,0
299,40,24,5,16,0,2
300,40,24,5,16,0,2
301,39,24,5,15,0,0
302,39,24,5,15,0,2
303,39,24,5,15,0,3
304,39,24,5,15,0,0
305,39,25,4,14,0,0
306,39,24,5,15,0,1
307,39,24,5,15,0,0
308,39,23,6,16,0,0
309,40,23,6,17,0,3
310,40,23,6,17,0,1
311,41,23,6,18,0,0
312,41,23,6,18,0,0
313,41,23,6,18,0,0
314,41,23,6,18,0,3
315,41,23,6,18,0,0
316,41,23,6,18,0,3
317,41,24,6,17,0,3
318,41,24,6,17,0,0
319,42,24,6,18,0,2
320,43,23,7,20,0,2
321,43,24,6,19,0,0
322,43,24,7,19,0,0
323,43,25,6,18,0,2
324,43,25,6,18,0,0
325,42,25,6,17,0,2
326,42,24,7,18,0,3
327,42,24,7,18,0,2
328,42,24,7,18,0,3
329,42,24,7,18,0,3
330,42,23,8,19,1,2
331,42,23,9,19,0,2
332,42,24,8,18,0,3
333,42,24,8,18,0,0
334,42,24,8,18,0,3
335,42,22,10,20,0,0
336,42,22,10,20,0,3
337,42,21,11,21,0,3
338,42,21,11,21,0,3
339,43,21,11,22,0,0
340,43,22,10,21,0,0
341,43,22,10,21,0,0
342,43,22,10,21,0,3
343,43,23,9,20,0,3
344,43,24,7,19,1,0
345,43,24,7,19,0,3
346,43,25,6,18,0,0
347,43,26,5,17,0,1
348,43,24,7,19,0,2
349,43,25,6,18,0,0
350,43,23,8,20,0,0
351,42,23,8,19,0,1
352,43,24,7,19,0,2
353,43,24,7,19,0,0
354,43,24,7,19,0,0
355,43,24,7,19,0,0
356,43,25,6,18,0,0
357,44,24,7,20,0,0
358,44,25,6,19,0,0
359,44,26,5,18,0,0
360,43,26,5,17,0,0
361,43,26,4,17,1,3
362,43,26,4,17,0,0
363,43,26,4,17,0,1
364,43,25,5,18,0,0
365,43,25,5,18,0,0
366,43,25,4,18,1,0
367,43,25,4,18,0,0
368,44,25,4,19,0,1
369,44,25,4,19,0,0
370,43,25,4,18,0,0
371,42,24,5,18,0,0
372,42,24,5,18,0,2
373,42,24,5,18,0,0
374,41,24,4,17,1,0
375,40,24,4,16,0,0
376,40,24,4,16,0,0
377,41,24,4,17,0,0
378,40,24,3,16,1,0
379,40,24,3,16,0,2
380,40,24,3,16,0,0
381,39,24,3,15,0,0
382,40,23,4,17,0,3
383,40,24,3,16,0,0
384,40,23,5,17,0,0
385,40,23,6,17,0,3
386,40,23,6,17,0,3
387,40,22,7,18,0,0
388,40,22,7,18,0,3
389,40,22,7,18,0,3
390,40,21,8,19,0,0
391,40,20,9,20,0,0
392,40,21,9,19,0,1
393,40,21,9,19,0,0
394,41,22,9,19,0,0
395,41,21,9,20,1,1
396,42,22,8,20,0,0
397,41,23,7,18,0,3
398,41,24,6,17,0,0
399,41,24,6,17,0,3
400,41,24,6,17,0,3
401,41,24,6,17,0,3
402,41,24,7,17,0,0
403,40,24,7,16,0,3
404,39,24,7,15,0,3
405,39,23,8,16,0,3
406,39,22,9,17,0,3
407,39,22,9,17,0,3
408,39,22,9,17,0,2
409,39,22,9,17,0,2
410,40,22,9,18,0,3
411,40,23,9,17,0,3
412,40,23,9,17,0,1
413,40,23,9,17,0,0
414,40,22,9,18,1,0
415,40,23,8,17,0,3
416,39,22,9,17,0,0
417,39,21,10,18,0,3
418,38,22,9,16,0,0
419,38,23,8,15,0,3
420,38,23,8,15,0,2
421,38,23,8,15,0,3
422,38,23,9,15,0,0
423,38,24,9,14,0,0
424,39,25,8,14,0,3
425,39,25,7,14,1,0
426,39,25,7,14,0,0
427,39,25,7,14,0,0
428,39,25,6,14,1,3
429,39,24,7,15,0,3
430,39,25,5,14,1,0
431,39,25,5,14,0,0
432,39,25,5,14,0,3
433,39,24,6,15,0,3
434,39,24,6,15,0,0
435,40,24,6,16,0,0
436,40,24,5,16,1,0
437,41,24,5,17,0,0
438,41,22,7,19,0,3
439,41,22,7,19,0,0
440,42,24,5,18,0,0
441,43,24,4,19,1,3
442,43,24,4,19,0,2
443,41,24,4,17,0,3
444,41,24,4,17,0,0
445,41,26,3,15,0,1
446,41,26,3,15,0,0
447,40,26,3,14,0,3
448,39,26,3,13,0,3
449,39,25,4,14,0,0
450,39,25,4,14,0,2
451,39,25,4,14,0,3
452,38,25,4,13,0,2
453,39,25,4,14,0,0
454,39,25,4,14,0,0
455,38,24,5,14,0,0
456,38,24,5,14,0,3
457,37,24,5,13,0,0
458,37,23,6,14,0,0
459,37,24,5,13,0,2
460,37,23,6,14,0,0
461,37,22,7,15,0,3
462,37,23,6,14,0,3
463,37,23,7,14,0,3
464,37,23,7,14,0,0
465,37,23,7,14,0,2
466,37,23,7,14,0,0
467,37,23,8,14,0,3
468,37,23,8,14,0,0
469,37,22,9,15,0,0
470,37,22,8,15,1,0
471,37,22,8,15,0,3
472,37,23,8,14,0,0
473,37,22,9,15,0,2
474,37,21,10,16,0,0
475,38,22,9,16,0,0
476,39,25,7,14,0,2
477,39,25,7,14,0,0
478,39,26,5,13,1,3
479,39,26,4,13,1,2
480,40,25,5,15,0,1
481,40,26,4,14,0,0
482,40,25,5,15,0,0
483,40,26,4,14,0,0
484,40,26,5,14,0,0
485,40,27,4,13,0,0
486,40,27,4,13,0,0
487,40,26,5,14,0,3
488,40,27,4,13,0,0
489,40,27,4,13,0,0
490,40,26,5,14,0,3
491,40,28,3,12,0,0
492,40,28,3,12,0,0
493,40,28,3,12,0,3
494,40,28,2,12,1,3
495,40,28,2,12,0,0
496,40,28,2,12,0,3
497,40,28,3,12,0,3
498,40,28,3,12,0,0
499,39,28,3,11,0,3
500,39,28,3,11,0,2
501,39,27,4,12,0,3
502,39,27,4,12,0,2
503,38,27,4,11,0,0
504,38,26,5,12,0,0
505,37,25,6,12,0,0
506,37,25,6,12,0,3
507,38,25,6,13,0,1
508,38,25,6,13,0,3
509,38,25,6,13,0,3
510,38,25,6,13,0,3
511,38,25,6,13,0,1
512,38,26,5,12,0,3
513,38,27,4,11,0,0
514,38,27,4,11,0,2
515,38,27,4,11,0,0
516,38,27,4,11,0,0
517,38,27,4,11,0,3
518,38,27,4,11,0,3
519,38,26,5,12,0,1
520,38,25,6,13,0,2
521,38,24,7,14,0,3
522,38,23,8,15,0,0
523,38,23,8,15,0,1
524,38,23,8,15,0,3
525,38,25,6,13,0,3
526,38,25,6,13,0,3
527,38,24,7,14,0,0
528,38,24,7,14,0,0
529,38,24,7,14,0,3
530,38,24,7,14,0,0
531,38,23,8,15,0,0
532,38,23,8,15,0,0
533,38,23,8,15,0,0
534,38,24,7,14,0,3
535,39,24,7,15,0,3
536,39,23,8,16,0,2
537,40,23,8,17,0,3
538,40,23,8,17,0,0
539,41,24,7,17,0,0
540,41,24,7,17,0,0
541,41,24,7,17,0,0
542,41,23,8,18,0,3
543,40,22,9,18,0,2
544,40,21,10,19,0,3
545,40,23,8,17,0,0
546,40,22,9,18,0,3
547,40,22,9,18,0,3
548,40,21,9,19,1,0
549,39,19,11,20,0,3
550,38,18,12,20,0,1
551,38,19,11,19,0,2
552,39,18,11,21,1,0
553,40,18,10,22,1,2
554,39,19,9,20,0,0
555,40,19,9,21,0,0
556,40,19,9,21,0,3
557,40,21,7,19,0,3
558,40,21,6,19,1,3
559,40,21,6,19,0,2
560,40,21,6,19,0,1
561,38,20,7,18,0,3
562,39,21,6,18,0,3
563,39,20,7,19,0,0
564,39,20,7,19,0,0
565,39,20,7,19,0,3
566,39,21,7,18,0,2
567,39,21,7,18,0,0
568,39,21,7,18,0,3
569,39,21,7,18,0,2
570,39,21,7,18,0,3
571,39,21,7,18,0,3
572,39,20,8,19,0,3
573,39,20,8,19,0,3
574,39,20,8,19,0,0
575,39,20,7,19,1,3
576,39,20,7,19,0,2
577,38,21,6,17,0,0
578,38,20,7,18,0,1
579,38,19,8,19,0,2
580,38,19,8,19,0,3
581,38,19,8,19,0,3
582,40,18,9,22,0,3
583,41,18,9,23,0,3
584,41,18,9,23,0,3
585,41,19,8,22,0,3
586,40,19,8,21,0,0
587,40,19,7,21,1,3
588,39,19,7,20,0,1
589,39,19,7,20,0,0
590,39,20,6,19,0,0
591,39,18,8,21,0,3
592,39,19,7,20,0,3
593,39,20,7,19,0,0
594,39,21,6,18,0,3
595,39,21,6,18,0,3
596,39,21,6,18,0,3
597,39,20,7,19,0,3
598,39,20,7,19,0,2
599,39,20,8,19,0,2
600,39,21,7,18,0,3
601,40,18,10,22,0,3
602,40,18,10,22,0,3
603,39,18,10,21,0,0
604,39,19,9,20,0,3
605,37,17,11,20,0,3
606,37,17,12,20,0,0
607,37,18,11,19,0,3
608,37,17,11,20,1,1
609,37,17,11,20,0,3
610,37,17,12,20,0,3
611,37,17,12,20,0,3
612,37,17,12,20,0,3
613,37,16,13,21,0,3
614,37,16,13,21,0,0
615,39,16,13,23,0,3
616,39,16,13,23,0,3
617,39,16,13,23,0,0
618,39,15,14,24,0,3
619,39,15,14,24,0,3
620,39,15,14,24,0,0
621,38,15,14,23,0,3
622,37,14,15,23,0,3
623,37,14,15,23,0,3
624,36,14,15,22,0,0
625,37,14,15,23,0,3
626,37,15,14,22,0,0
627,37,14,15,23,0,0
628,37,14,15,23,0,3
629,37,14,15,23,0,3
630,37,14,15,23,0,3
631,37,14,15,23,0,3
632,37,14,16,23,0,0
633,37,15,15,22,0,0
634,37,16,14,21,0,3
635,37,15,15,22,0,0
636,37,15,15,22,0,3
637,38,16,12,22,2,3
638,39,16,13,23,0,0
639,39,16,14,23,0,3
640,39,15,14,24,1,3
641,39,16,13,23,0,0
642,40,16,13,24,0,2
643,40,16,12,24,1,3
644,40,16,13,24,0,3
645,40,16,13,24,0,3
646,39,16,13,23,0,3
647,39,15,14,24,0,0
648,38,15,14,23,0,3
649,38,15,14,23,0,0
650,39,16,13,23,0,3
651,38,16,13,22,0,0
652,39,15,14,24,0,0
653,38,15,14,23,0,3
654,38,16,12,22,1,0
655,37,17,11,20,0,3
656,35,17,11,18,0,0
657,35,17,11,18,0,1
658,35,18,11,17,0,0
659,35,18,11,17,0,3
660,35,17,11,18,1,0
661,35,17,11,18,0,0
662,35,18,10,17,0,0
663,35,17,11,18,0,3
664,35,17,11,18,0,3
665,35,17,11,18,0,3
666,36,17,11,19,0,2
667,36,17,11,19,0,3
668,36,17,11,19,0,3
669,36,17,11,19,0,3
670,36,17,11,19,0,3
671,36,18,10,18,0,3
672,36,18,10,18,0,0
673,36,18,10,18,0,3
674,36,18,10,18,0,3
675,36,19,9,17,0,2
676,35,19,9,16,0,0
677,35,18,10,17,1,0
678,35,19,10,16,0,3
679,35,19,10,16,0,0
680,35,19,10,16,0,3
681,35,19,10,16,0,3
682,35,19,10,16,0,3
683,35,20,9,15,0,3
684,35,19,10,16,0,3
685,35,19,10,16,0,1
686,35,19,9,16,1,3
687,36,19,9,17,0,3
688,35,19,9,16,0,3
689,35,19,9,16,0,3
690,35,18,10,17,0,3
691,35,17,11,18,0,3
692,35,17,11,18,0,1
693,35,17,11,18,0,3
694,36,18,10,18,0,3
695,36,18,10,18,0,0
696,36,18,10,18,0,3
697,36,18,10,18,0,3
698,36,19,9,17,0,3
699,36,19,9,17,0,0
700,36,19,9,17,0,3
701,36,19,9,17,0,3
702,36,16,12,20,0,3
703,36,16,11,20,1,3
704,36,16,11,20,0,3
705,35,15,12,20,0,3
706,35,15,12,20,0,3
707,35,16,11,19,0,1
708,35,16,11,19,0,3
709,35,15,12,20,0,0
710,35,17,10,18,0,0
711,34,17,10,17,0,3
712,34,17,9,17,1,3
713,34,17,9,17,0,2
714,33,17,9,16,0,3
715,33,17,9,16,0,3
716,33,16,7,17,3,0
717,33,16,7,17,0,0
718,33,16,7,17,0,3
719,33,17,7,16,0,3
720,33,18,6,15,0,3
721,32,17,7,15,0,0
722,32,17,7,15,0,3
723,32,18,6,14,0,1
724,32,18,6,14,0,3
725,32,18,6,14,0,3
726,32,19,5,13,0,1
727,33,18,5,15,1,3
728,33,17,6,16,0,1
729,33,17,6,16,0,3
730,33,17,6,16,0,3
731,33,17,6,16,0,3
732,32,17,6,15,0,0
733,32,18,5,14,0,0
734,32,18,5,14,0,0
735,32,19,4,13,0,3
736,32,18,5,14,0,0
737,32,19,4,13,0,0
738,32,18,4,14,1,0
739,32,17,5,15,0,0
740,31,17,5,14,0,3
741,31,17,5,14,0,0
742,31,17,5,14,0,3
743,31,17,5,14,0,3
744,31,17,5,14,0,3
745,30,17,5,13,0,2
746,30,18,5,12,0,0
747,30,18,5,12,0,0
748,30,19,5,11,0,0
749,30,19,5,11,0,3
750,30,18,6,12,0,0
751,30,17,7,13,0,0
752,30,17,7,13,0,0
753,30,16,8,14,0,3
754,30,17,8,13,0,2
755,30,17,8,13,0,1
756,30,17,8,13,0,0
757,30,16,9,14,0,0
758,30,16,9,14,0,1
759,31,18,7,13,0,0
760,31,18,7,13,0,0
761,31,18,7,13,0,0
762,31,18,7,13,0,0
763,31,18,7,13,0,3
764,31,18,7,13,0,2
765,31,18,7,13,0,0
766,32,19,6,13,0,2
767,32,19,6,13,0,1
768,32,19,6,13,0,3
769,32,19,6,13,0,3
770,33,19,6,14,0,0
771,33,19,6,14,0,0
772,34,19,6,15,0,0
773,34,19,6,15,0,3
774,33,19,6,14,0,0
775,33,19,6,14,0,3
776,33,19,6,14,0,0
777,33,19,6,14,0,1
778,34,18,7,16,0,0
779,34,18,7,16,0,3
780,34,19,6,15,0,3
781,34,18,7,16,0,3
782,34,18,6,16,1,3
783,35,19,6,16,0,3
784,35,19,6,16,0,2
785,35,19,6,16,0,0
786,35,19,6,16,0,0
787,35,20,5,15,0,0
788,35,20,5,15,0,3
789,35,20,5,15,0,3
790,35,20,5,15,0,0
791,36,19,5,17,1,3
792,36,20,4,16,0,3
793,36,19,5,17,0,0
794,37,21,4,16,0,3
795,36,20,5,16,0,0
796,37,20,5,17,0,3
797,36,20,5,16,0,0
798,36,20,6,16,0,3
799,36,20,6,16,0,0
800,37,20,6,17,0,3
801,37,20,5,17,1,1
802,37,19,6,18,0,0
803,37,19,6,18,0,0
804,37,20,5,17,0,3
805,37,19,6,18,0,0
806,37,19,6,18,0,0
807,36,19,6,17,0,3
808,36,19,6,17,0,0
809,36,18,7,18,0,2
810,36,18,7,18,0,0
811,36,18,7,18,0,0
812,36,18,8,18,0,0
813,36,18,8,18,0,0
814,36,18,8,18,0,0
815,36,18,8,18,0,0
816,36,18,8,18,0,1
817,35,19,7,16,0,0
818,35,19,7,16,0,0
819,35,19,7,16,0,0
820,35,19,7,16,0,3
821,35,19,6,16,1,0
822,34,19,6,15,0,2
823,34,19,6,15,0,0
824,34,19,6,15,0,0
825,34,19,6,15,0,1
826,35,19,6,16,0,0
827,35,19,6,16,0,3
828,35,19,6,16,0,0
829,35,19,6,16,0,0
830,35,19,6,16,0,3
831,35,20,5,15,0,3
832,35,20,5,15,0,0
833,36,19,6,17,0,3
834,36,18,7,18,0,0
835,36,18,7,18,0,1
836,36,19,7,17,0,0
837,36,19,7,17,0,2
838,36,19,7,17,0,3
839,36,18,8,18,0,1
840,36,19,7,17,0,0
841,37,19,7,18,0,3
842,37,18,8,19,0,3
843,38,17,9,21,0,3
844,38,18,8,20,0,3
845,38,18,8,20,0,1
846,37,19,7,18,0,0
847,37,20,6,17,0,3
848,37,20,6,17,0,3
849,36,20,6,16,0,3
850,36,20,6,16,0,1
851,37,20,6,17,0,3
852,37,19,7,18,0,1
853,37,20,6,17,0,3
854,37,20,6,17,0,3
855,37,20,6,17,0,2
856,37,20,6,17,0,0
857,38,21,6,17,0,0
858,38,21,7,17,0,0
859,38,20,8,18,0,0
860,38,20,8,18,0,0
861,39,21,7,18,0,3
862,39,20,7,19,1,0
863,40,20,7,20,0,3
864,40,20,7,20,0,3
865,40,19,8,21,0,2
866,41,20,7,21,0,3
867,41,20,7,21,0,3
868,41,20,7,21,0,3
869,41,20,7,21,0,3
870,41,20,7,21,0,3
871,40,20,7,20,0,0
872,40,20,7,20,0,3
873,40,20,7,20,0,3
874,40,20,7,20,0,3
875,39,19,9,20,0,3
876,39,20,8,19,0,3
877,39,20,8,19,0,3
878,39,20,8,19,0,0
879,39,19,8,20,1,0
880,39,19,8,20,0,0
881,39,18,9,21,0,3
882,40,20,7,20,0,1
883,40,20,7,20,0,0
884,40,20,6,20,1,0
885,39,20,6,19,0,2
886,39,20,6,19,0,0
887,39,21,5,18,0,0
888,38,20,6,18,0,3
889,39,21,5,18,0,3
890,39,20,6,19,0,3
891,39,20,6,19,0,0
892,39,21,5,18,0,3
893,39,21,5,18,0,0
894,40,21,5,19,0,0
895,40,21,4,19,1,0
896,40,21,4,19,0,0
897,40,21,4,19,0,0
898,40,21,4,19,0,0
899,39,20,5,19,0,3
900,40,20,5,20,0,3
901,39,20,5,19,0,3
902,39,20,5,19,0,0
903,39,20,4,19,1,0
904,39,20,4,19,0,2
905,39,20,3,19,1,0
906,39,19,4,20,0,3
907,39,19,4,20,0,2
908,39,20,3,19,0,2
909,39,20,3,19,0,0
910,39,20,3,19,0,0
911,39,20,3,19,0,0
912,39,20,4,19,0,0
913,38,20,4,18,0,0
914,39,20,4,19,0,2
915,39,20,4,19,0,0
916,39,19,5,20,0,3
917,39,19,5,20,0,2
918,39,20,4,19,0,3
919,39,20,4,19,0,0
920,39,20,4,19,0,2
921,38,19,5,19,0,3
922,38,20,4,18,0,0
923,38,20,4,18,0,3
924,38,20,4,18,0,3
925,38,20,4,18,0,0
926,38,20,5,18,0,3
927,38,20,5,18,0,3
928,39,20,5,19,0,3
929,40,21,4,19,1,3
930,39,21,4,18,0,0
931,40,20,5,20,0,0
932,40,20,4,20,1,1
933,40,21,3,19,0,0
934,40,21,3,19,0,0
935,40,21,3,19,0,2
936,40,21,3,19,0,3
937,40,21,3,19,0,0
938,40,22,3,18,0,2
939,40,22,3,18,0,3
940,40,22,3,18,0,3
941,40,22,3,18,0,3
942,40,22,3,18,0,3
943,40,22,3,18,0,3
944,41,21,4,20,0,3
945,41,21,4,20,0,0
946,41,21,4,20,0,3
947,41,21,4,20,0,3
948,41,21,4,20,0,3
949,41,21,4,20,0,0
950,41,23,2,18,0,1
951,41,22,3,19,0,2
952,41,22,3,19,0,1
953,41,21,5,20,0,3
954,41,21,5,20,0,0
955,41,20,6,21,0,3
956,41,21,5,20,0,0
957,42,20,6,22,0,3
958,41,22,4,19,0,3
959,41,22,4,19,0,3
960,41,22,4,19,0,0
961,41,22,4,19,0,3
962,41,22,4,19,0,3
963,41,22,4,19,0,3
964,41,23,3,18,0,3
965,41,23,3,18,0,1
966,41,23,3,18,0,0
967,41,23,3,18,0,3
968,41,24,3,17,0,3
969,41,23,4,18,0,3
970,41,23,4,18,0,0
971,41,24,4,17,0,3
972,40,24,4,16,0,3
973,40,23,5,17,0,3
974,40,25,3,15,0,1
975,40,25,3,15,0,2
976,41,24,4,17,0,3
977,41,24,4,17,0,0
978,41,23,5,18,0,3
979,41,21,7,20,0,0
980,40,21,7,19,0,3
981,39,19,9,20,0,3
982,39,19,9,20,0,0
983,40,19,9,21,0,0
984,39,19,9,20,0,3
985,41,19,9,22,0,3
986,41,19,9,22,0,0
987,41,19,9,22,0,3
988,41,20,8,21,0,3
989,41,20,8,21,0,0
990,41,20,8,21,0,3
991,42,21,8,21,0,3
992,41,20,9,21,0,3
993,43,21,8,22,0,3
994,42,21,8,21,0,3
995,43,20,9,23,0,3
996,43,21,8,22,0,2
