frame,gt_count,tp,fp,fn,id_sw,action_taken
1,16,0,0,16,0,0
2,16,0,0,16,0,0
3,16,16,0,0,0,0
4,16,16,0,0,0,0
5,16,16,0,0,0,0
6,16,16,0,0,0,0
7,16,16,0,0,0,0
8,17,16,0,1,0,0
9,17,17,0,0,0,0
10,17,17,0,0,0,0
11,17,17,0,0,0,0
12,17,17,0,0,0,0
13,17,17,0,0,0,0
14,17,17,0,0,0,0
15,17,17,0,0,0,0
16,16,16,1,0,0,0
17,16,16,1,0,0,0
18,16,16,1,0,0,0
19,16,16,1,0,0,0
20,16,16,1,0,0,0
21,17,16,2,1,0,0
22,17,17,2,0,0,0
23,17,17,2,0,0,0
24,16,16,3,0,0,0
25,16,16,3,0,0,0
26,16,16,3,0,0,0
27,16,16,3,0,0,0
28,16,16,3,0,0,0
29,16,16,4,0,0,0
30,17,17,3,0,0,0
31,16,16,4,0,0,0
32,17,17,3,0,0,0
33,17,17,3,0,0,0
34,17,17,3,0,0,0
35,17,17,3,0,0,0
36,17,17,3,0,0,0
37,16,16,4,0,0,0
38,16,16,4,0,0,0
39,16,16,4,0,0,0
40,15,15,5,0,0,0
41,15,15,5,0,0,0
42,15,15,5,0,0,0
43,15,15,5,0,0,0
44,15,15,5,0,0,0
45,15,15,5,0,0,0
46,15,15,5,0,0,0
47,15,15,5,0,0,0
48,15,15,4,0,1,0
49,15,15,4,0,0,0
50,15,15,4,0,0,0
51,15,15,4,0,0,0
52,15,15,4,0,0,0
53,15,15,4,0,0,0
54,15,15,3,0,1,0
55,16,16,2,0,0,0
56,16,16,2,0,0,0
57,15,15,3,0,0,0
58,15,15,3,0,0,0
59,15,15,3,0,0,0
60,15,15,4,0,0,0
61,15,15,4,0,0,0
62,14,14,5,0,0,0
63,14,14,5,0,0,0
64,14,14,5,0,0,0
65,15,14,5,1,0,0
66,15,15,5,0,0,0
67,15,15,5,0,0,0
68,15,15,4,0,1,0
69,15,15,3,0,1,0
70,15,15,3,0,0,0
71,15,15,3,0,0,0
72,15,15,3,0,0,0
73,15,15,3,0,0,0
74,15,15,3,0,0,0
75,15,15,3,0,0,0
76,15,15,3,0,0,0
77,16,16,2,0,0,0
78,16,16,3,0,0,0
79,16,16,3,0,0,0
80,16,16,3,0,0,0
81,15,15,4,0,0,0
82,15,15,4,0,0,0
83,15,15,4,0,0,0
84,15,15,4,0,0,0
85,15,15,3,0,1,0
86,15,15,4,0,0,0
87,16,16,3,0,0,0
88,16,16,3,0,0,0
89,16,16,3,0,0,0
90,16,16,3,0,0,0
91,16,16,3,0,0,0
92,16,16,3,0,0,0
93,16,16,3,0,0,0
94,16,16,3,0,0,0
95,16,16,3,0,0,0
96,16,16,3,0,0,0
97,16,16,3,0,0,0
98,16,16,3,0,0,0
99,16,16,3,0,0,0
100,16,16,3,0,0,0
101,17,16,3,1,0,0
102,17,16,3,1,0,0
103,15,15,4,0,0,0
104,15,15,4,0,0,0
105,15,15,4,0,0,0
106,14,13,6,1,0,0
107,14,13,6,1,0,0
108,13,12,7,1,0,0
109,13,12,6,1,1,0
110,13,12,5,1,1,0
111,13,12,5,1,0,0
112,13,12,5,1,0,0
113,12,11,6,1,0,0
114,13,13,5,0,0,0
115,13,13,5,0,0,0
116,13,13,6,0,0,0
117,14,14,5,0,0,0
118,13,13,6,0,0,0
119,13,13,6,0,0,0
120,14,14,5,0,0,0
121,14,14,5,0,0,0
122,13,13,6,0,0,0
123,13,13,6,0,0,0
124,14,14,5,0,0,0
125,13,13,6,0,0,0
126,13,13,6,0,0,0
127,14,14,5,0,0,0
128,14,14,6,0,0,0
129,15,15,5,0,0,0
130,15,15,5,0,0,0
131,14,14,6,0,0,0
132,15,14,6,1,0,0
133,15,15,6,0,0,0
134,17,16,5,1,0,0
135,17,16,5,1,0,0
136,18,16,4,2,1,0
137,17,16,4,1,0,0
138,17,16,4,1,0,0
139,17,16,4,1,0,0
140,17,16,4,1,0,0
141,17,17,4,0,0,0
142,17,17,4,0,0,0
143,17,17,4,0,0,0
144,17,17,4,0,0,0
145,17,17,4,0,0,0
146,16,16,5,0,0,0
147,16,16,5,0,0,0
148,16,16,5,0,0,0
149,15,15,6,0,0,0
150,15,15,6,0,0,0
151,15,15,6,0,0,0
152,15,15,5,0,1,0
153,16,15,4,1,1,0
154,16,15,4,1,0,0
155,17,16,3,1,1,0
156,16,15,4,1,0,0
157,16,16,3,0,0,0
158,15,15,4,0,0,0
159,15,15,4,0,0,0
160,15,15,4,0,0,0
161,14,14,4,0,1,0
162,14,14,4,0,0,0
163,14,14,4,0,0,0
164,14,14,4,0,0,0
165,13,13,5,0,0,0
166,13,13,5,0,0,0
167,13,13,5,0,0,0
168,13,13,5,0,0,0
169,13,13,5,0,0,0
170,13,13,5,0,0,0
171,13,13,5,0,0,0
172,13,13,5,0,0,0
173,12,12,6,0,0,0
174,12,12,6,0,0,0
175,12,12,6,0,0,0
176,13,13,5,0,0,0
177,13,13,5,0,0,0
178,13,13,5,0,0,0
179,13,13,5,0,0,0
180,13,13,5,0,0,0
181,13,13,5,0,0,0
182,14,14,4,0,0,0
183,14,14,4,0,0,0
184,14,14,5,0,0,0
185,14,14,5,0,0,0
186,15,15,4,0,0,0
187,15,15,4,0,0,0
188,16,16,4,0,0,0
189,16,16,4,0,0,0
190,16,16,4,0,0,0
191,16,16,4,0,0,0
192,16,16,4,0,0,0
193,16,16,4,0,0,0
194,16,16,4,0,0,0
195,16,16,4,0,0,0
196,15,15,5,0,0,0
197,15,15,5,0,0,0
198,14,14,6,0,0,0
199,14,14,6,0,0,0
200,14,14,6,0,0,0
201,14,14,6,0,0,0
202,14,14,6,0,0,0
203,14,14,6,0,0,0
204,15,15,5,0,0,0
205,15,15,5,0,0,0
206,15,15,5,0,0,0
207,15,15,5,0,0,0
208,15,15,5,0,0,0
209,13,13,7,0,0,0
210,13,13,7,0,0,0
211,13,13,7,0,0,0
212,13,13,7,0,0,0
213,13,13,6,0,1,0
214,14,14,5,0,0,0
215,14,14,5,0,0,0
216,14,14,5,0,0,0
217,14,14,5,0,0,0
218,15,15,4,0,0,0
219,14,14,5,0,0,0
220,16,15,5,1,0,0
221,16,15,5,1,0,0
222,17,17,4,0,0,0
223,17,17,4,0,0,0
224,17,17,4,0,0,0
225,17,17,4,0,0,0
226,19,18,2,1,1,0
227,19,18,2,1,0,0
228,19,18,2,1,0,0
229,17,16,5,1,0,0
230,17,16,5,1,0,0
231,16,15,6,1,0,0
232,17,16,5,1,0,0
233,17,16,6,1,0,0
234,17,16,6,1,0,0
235,17,16,6,1,0,0
236,19,18,4,1,0,0
237,21,20,4,1,0,0
238,21,20,4,1,0,0
239,20,19,5,1,0,0
240,20,19,5,1,0,0
241,21,19,5,2,0,0
242,21,19,6,2,0,0
243,21,19,7,2,0,0
244,21,19,7,2,0,0
245,20,18,8,2,0,0
246,20,18,8,2,0,0
247,20,18,8,2,0,0
248,21,19,8,2,0,0
249,21,19,8,2,0,0
250,21,18,9,3,0,0
251,21,18,10,3,0,0
252,20,18,11,2,0,0
253,19,17,13,2,0,0
254,19,18,12,1,0,0
255,19,17,13,2,0,0
256,19,17,13,2,0,0
257,19,17,13,2,0,0
258,19,18,13,1,0,0
259,19,18,12,1,1,0
260,19,19,11,0,0,0
261,19,19,11,0,0,0
262,19,19,11,0,0,0
263,21,21,9,0,0,0
264,21,21,9,0,0,0
265,22,21,9,1,0,0
266,22,20,10,2,0,0
267,22,21,9,1,0,0
268,20,20,10,0,0,0
269,21,20,10,1,0,0
270,21,20,10,1,0,0
271,22,21,9,1,0,0
272,21,20,10,1,0,0
273,21,21,8,0,1,0
274,21,21,8,0,0,0
275,21,21,8,0,0,0
276,21,21,7,0,1,0
277,21,21,7,0,0,0
278,21,21,7,0,0,0
279,21,21,7,0,0,0
280,20,20,8,0,0,0
281,19,19,9,0,0,0
282,19,18,10,1,0,0
283,20,19,9,1,0,0
284,18,18,8,0,2,0
285,18,18,8,0,0,0
286,18,18,8,0,0,0
287,18,18,8,0,0,0
288,19,19,7,0,0,0
289,19,19,7,0,0,0
290,20,20,6,0,0,0
291,20,20,6,0,0,0
292,19,19,7,0,0,0
293,18,18,8,0,0,0
294,18,18,8,0,0,0
295,18,18,7,0,1,0
296,18,18,7,0,0,0
297,18,18,7,0,0,0
298,17,17,8,0,0,0
299,18,18,8,0,0,0
300,18,18,8,0,0,0
301,18,18,8,0,0,0
302,18,18,8,0,0,0
303,19,18,8,1,0,0
304,19,18,8,1,0,0
305,19,18,8,1,0,0
306,19,18,7,1,1,0
307,19,18,7,1,1,0
308,19,18,7,1,0,0
309,19,19,6,0,0,0
310,19,19,6,0,0,0
311,19,19,6,0,0,0
312,19,19,6,0,0,0
313,18,18,7,0,0,0
314,18,18,7,0,0,0
315,18,18,7,0,0,0
316,17,17,8,0,0,0
317,17,17,8,0,0,0
318,17,17,8,0,0,0
319,17,17,8,0,0,0
320,17,17,7,0,1,0
321,17,17,7,0,0,0
322,17,17,7,0,0,0
323,16,16,8,0,0,0
324,16,16,8,0,0,0
325,17,16,7,1,1,0
326,17,16,7,1,0,0
327,17,17,6,0,0,0
328,17,17,6,0,0,0
329,17,17,6,0,0,0
330,17,17,6,0,0,0
331,17,17,6,0,0,0
332,17,17,6,0,0,0
333,17,17,6,0,0,0
334,17,17,6,0,0,0
335,18,18,7,0,0,0
336,19,19,6,0,0,0
337,18,18,7,0,0,0
338,18,18,7,0,0,0
339,16,16,9,0,0,0
340,15,15,10,0,0,0
341,15,15,10,0,0,0
342,15,15,10,0,0,0
343,15,15,10,0,0,0
344,15,15,10,0,0,0
345,15,15,10,0,0,0
346,15,15,12,0,0,0
347,15,15,12,0,0,0
348,15,15,12,0,0,0
349,15,15,12,0,0,0
350,15,15,11,0,1,0
351,14,14,12,0,0,0
352,14,14,12,0,0,0
353,15,14,13,1,0,0
354,15,14,13,1,0,0
355,14,13,14,1,0,0
356,13,12,14,1,1,0
357,13,12,14,1,0,0
358,12,11,15,1,0,0
359,12,11,15,1,0,0
360,12,11,13,1,2,0
361,11,11,13,0,0,0
362,11,11,13,0,0,0
363,11,11,13,0,0,0
364,11,11,13,0,1,0
365,12,12,13,0,0,0
366,11,11,14,0,0,0
367,11,11,14,0,0,0
368,11,11,14,0,0,0
369,11,11,14,0,0,0
370,11,11,13,0,1,0
371,12,11,13,1,0,0
372,12,11,13,1,0,0
373,12,11,13,1,0,0
374,11,10,14,1,0,0
375,11,10,14,1,0,0
376,12,11,13,1,0,0
377,11,10,15,1,0,0
